epoch,train_loss,test_rmse
899,135102.09375,367.186767578125
900,135036.578125,367.04583740234375
901,134959.953125,366.9821472167969
902,134888.359375,366.8722229003906
903,134824.765625,366.8141784667969
904,134770.421875,366.7441101074219
905,134727.78125,366.6984558105469
906,134689.46875,366.6484680175781
907,134654.828125,366.6039733886719
908,134620.28125,366.5591125488281
909,134586.828125,366.51544189453125
910,134553.1875,366.4722595214844
911,134519.78125,366.4282531738281
912,134486.4375,366.3839416503906
913,134454.8125,366.35968017578125
914,134430.953125,366.32940673828125
915,134418.15625,366.37030029296875
916,134430.0,366.4037170410156
917,134480.171875,366.6372375488281
918,134612.484375,366.90716552734375
919,134861.625,367.62249755859375
920,135313.125,368.4347839355469
921,136002.0,370.0281066894531
922,137051.1875,371.6630554199219
923,138411.96875,374.59222412109375
924,140404.875,377.1120910644531
925,142515.984375,380.6376953125
926,144918.078125,382.1810302734375
927,146376.265625,382.8285217285156
928,146566.25,379.4855041503906
929,144309.84375,374.47735595703125
930,140299.25,368.6115417480469
931,136113.875,365.864013671875
932,134031.90625,366.7866516113281
933,134687.453125,369.6281433105469
934,136888.921875,372.32110595703125
935,138716.609375,372.15728759765625
936,138769.34375,370.31671142578125
937,137230.0,367.2308654785156
938,135070.09375,365.6351623535156
939,133847.546875,366.00927734375
940,134112.53125,367.4570007324219
941,135255.015625,368.9331970214844
942,136236.75,368.8097839355469
943,136276.953125,367.83172607421875
944,135440.1875,366.1781311035156
945,134308.9375,365.3003845214844
946,133618.28125,365.3244323730469
947,133629.65625,365.9344482421875
948,134115.96875,366.7239685058594
949,134623.75,366.8039245605469
950,134768.84375,366.7100830078125
951,134615.375,365.9843444824219
952,134161.328125,365.4573669433594
953,133716.671875,364.9460754394531
954,133376.609375,364.7887268066406
955,133250.25,364.8642883300781
956,133296.296875,365.01556396484375
957,133435.875,365.3191833496094
958,133614.984375,365.39129638671875
959,133720.984375,365.53082275390625
960,133763.09375,365.3498840332031
961,133692.21875,365.2728271484375
962,133579.65625,364.965576171875
963,133407.203125,364.8157958984375
964,133255.453125,364.56396484375
965,133105.453125,364.44091796875
966,132990.4375,364.2970886230469
967,132902.5,364.23046875
968,132843.59375,364.1695556640625
969,132801.4375,364.1322021484375
970,132772.96875,364.1211242675781
971,132758.15625,364.1061096191406
972,132759.15625,364.1602783203125
973,132779.359375,364.1860656738281
974,132821.890625,364.3284912109375
975,132892.421875,364.41583251953125
976,132997.453125,364.7410583496094
977,133183.703125,365.00177001953125
978,133436.234375,365.6644287109375
979,133840.796875,366.2543640136719
980,134363.078125,367.4463806152344
981,135121.484375,368.52423095703125
982,136044.375,370.55401611328125
983,137381.359375,372.26800537109375
984,138831.96875,374.96868896484375
985,140630.734375,376.62335205078125
986,142106.6875,378.3965759277344
987,143185.390625,377.7689208984375
988,142971.59375,375.6390686035156
989,141118.21875,371.1020812988281
990,137948.96875,366.96893310546875
991,134753.140625,363.9327087402344
992,132623.921875,363.4732971191406
993,132282.625,365.06817626953125
994,133394.46875,367.0556335449219
995,134953.34375,368.64385986328125
996,135977.296875,368.33697509765625
997,135896.03125,367.0390930175781
998,134801.828125,364.8695373535156
999,133318.359375,363.47576904296875
1000,132248.375,363.1015625
1001,131995.171875,363.7144775390625
1002,132478.0,364.8843994140625
1003,133266.921875,365.5476379394531
1004,133843.78125,365.89349365234375
1005,133987.140625,365.1950988769531
1006,133570.015625,364.38409423828125
1007,132886.5625,363.3373107910156
1008,132182.546875,362.81121826171875
1009,131772.765625,362.769775390625
1010,131747.046875,363.0898742675781
1011,132012.140625,363.77154541015625
1012,132456.546875,364.2023010253906
1013,132837.59375,364.7095031738281
1014,133118.9375,364.6205749511719
1015,133137.828125,364.5595397949219
1016,133001.734375,363.97015380859375
1017,132652.390625,363.5493469238281
1018,132281.078125,362.93414306640625
1019,131891.390625,362.594482421875
1020,131612.921875,362.3197326660156
1021,131437.375,362.2341613769531
1022,131371.171875,362.272216796875
1023,131390.53125,362.3570556640625
1024,131468.90625,362.6050720214844
1025,131615.703125,362.7879333496094
1026,131787.796875,363.1687927246094
1027,132009.34375,363.3999328613281
1028,132240.625,363.9365234375
1029,132559.265625,364.293701171875
1030,132905.890625,365.0819396972656
1031,133383.9375,365.6226501464844
1032,133885.171875,366.6717224121094
1033,134527.703125,367.3655090332031
1034,135167.03125,368.50732421875
1035,135855.84375,368.9855651855469
1036,136362.875,369.6824035644531
1037,136708.296875,369.2971496582031
1038,136593.0625,368.9065856933594
1039,136140.1875,367.3981628417969
1040,135186.578125,366.0290832519531
1041,134049.046875,364.1557312011719
1042,132793.640625,362.78485107421875
1043,131719.9375,361.7646789550781
1044,131031.421875,361.4713134765625
1045,130808.8203125,361.7284240722656
1046,130979.921875,362.2377624511719
1047,131388.921875,363.0147399902344
1048,131886.453125,363.50469970703125
1049,132321.21875,364.0192565917969
1050,132603.71875,364.0040283203125
1051,132688.390625,364.03717041015625
1052,132615.4375,363.5880432128906
1053,132381.9375,363.2450866699219
1054,132049.0,362.5834045410156
1055,131647.1875,362.1518249511719
1056,131272.40625,361.6250305175781
1057,130941.40625,361.3398742675781
1058,130698.1875,361.0673828125
1059,130524.8984375,360.9449157714844
1060,130423.015625,360.8812255859375
1061,130379.609375,360.87274169921875
1062,130378.109375,360.9525146484375
1063,130420.328125,361.0581359863281
1064,130518.40625,361.3555603027344
1065,130698.7578125,361.70654296875
1066,131000.109375,362.4883728027344
1067,131500.703125,363.43292236328125
1068,132268.453125,365.42901611328125
1069,133611.140625,367.9584045410156
1070,135602.5,372.48480224609375
1071,138762.765625,377.9381408691406
1072,143075.1875,385.382568359375
1073,148454.171875,392.5440979003906
1074,154347.78125,396.5550842285156
1075,157118.1875,393.36798095703125
1076,154984.25,381.2806091308594
1077,145297.546875,366.8804016113281
1078,134768.546875,360.55902099609375
1079,130104.8125,365.19329833984375
1080,133413.421875,373.2142333984375
1081,139516.6875,375.8395690917969
1082,141243.96875,370.1627502441406
1083,137225.875,362.7292175292969
1084,131636.1875,360.7152404785156
1085,130210.28125,364.6850891113281
1086,133169.59375,368.5934753417969
1087,135889.21875,367.091796875
1088,134955.1875,362.7514953613281
1089,131668.28125,360.2579345703125
1090,129919.6171875,361.8740539550781
1091,131122.046875,364.75
1092,133103.546875,364.7507629394531
1093,133223.609375,362.44970703125
1094,131436.765625,360.25164794921875
1095,129906.953125,360.558837890625
1096,130144.7265625,362.3301086425781
1097,131361.140625,362.8604736328125
1098,131841.25,361.91949462890625
1099,131070.25,360.29364013671875
1100,129959.296875,359.871337890625
1101,129643.28125,360.6785888671875
1102,130191.859375,361.3919677734375
1103,130764.9765625,361.40142822265625
1104,130695.3984375,360.44940185546875
1105,130071.0859375,359.7498779296875
1106,129539.5234375,359.6987609863281
1107,129508.40625,360.1331787109375
1108,129851.7734375,360.6590576171875
1109,130179.3125,360.5560607910156
1110,130160.9296875,360.204345703125
1111,129856.1953125,359.6295166015625
1112,129481.25,359.3797302246094
1113,129285.6875,359.4306335449219
1114,129317.0078125,359.61224365234375
1115,129475.0546875,359.859619140625
1116,129619.234375,359.8157043457031
1117,129631.7109375,359.7337951660156
1118,129530.546875,359.429443359375
1119,129344.5234375,359.236572265625
1120,129179.640625,359.0747375488281
1121,129076.296875,359.0437927246094
1122,129056.8125,359.1114807128906
1123,129094.328125,359.1513977050781
1124,129144.5859375,359.2365417480469
1125,129180.2890625,359.1891784667969
1126,129174.5390625,359.1934814453125
1127,129148.0546875,359.0702819824219
1128,129084.921875,359.01654052734375
1129,129019.3125,358.87744140625
1130,128940.2734375,358.8023986816406
1131,128870.8046875,358.70050048828125
1132,128810.6171875,358.64593505859375
1133,128766.0703125,358.6044921875
1134,128738.0234375,358.5775451660156
1135,128722.375,358.5817565917969
1136,128716.515625,358.5687561035156
1137,128718.625,358.6151123046875
1138,128735.2734375,358.6309814453125
1139,128766.0234375,358.7393798828125
1140,128818.0390625,358.8004455566406
1141,128893.5546875,359.00445556640625
1142,129004.0234375,359.1413269042969
1143,129143.890625,359.5023193359375
1144,129350.921875,359.78790283203125
1145,129612.34375,360.43646240234375
1146,130008.4140625,361.0278625488281
1147,130511.125,362.1816101074219
1148,131250.21875,363.33367919921875
1149,132190.65625,365.26202392578125
1150,133467.546875,367.1073303222656
1151,134959.15625,369.71124267578125
1152,136708.859375,372.0097961425781
1153,138588.953125,374.1838684082031
1154,140002.84375,374.529052734375
1155,140470.578125,373.1466979980469
1156,139227.640625,369.26507568359375
1157,136536.875,364.658203125
1158,133010.390625,360.2224426269531
1159,129907.015625,358.0731201171875
1160,128318.984375,358.3747253417969
1161,128531.953125,360.2647399902344
1162,129949.1953125,362.63006591796875
1163,131557.5625,363.7978820800781
1164,132518.171875,363.6377868652344
1165,132279.984375,361.78582763671875
1166,131048.5078125,359.6960754394531
1167,129457.5859375,358.0317687988281
1168,128318.578125,357.682373046875
1169,128063.1015625,358.42730712890625
1170,128573.65625,359.456787109375
1171,129371.4296875,360.3769836425781
1172,129954.8203125,360.3802490234375
1173,130033.328125,359.89617919921875
1174,129601.765625,358.8248596191406
1175,128897.734375,357.9732971191406
1176,128242.5390625,357.43658447265625
1177,127885.6484375,357.4365539550781
1178,127892.34375,357.83074951171875
1179,128152.921875,358.2449645996094
1180,128491.3203125,358.7120056152344
1181,128772.7109375,358.8114318847656
1182,128897.234375,358.9284362792969
1183,128916.9609375,358.623779296875
1184,128755.765625,358.3730773925781
1185,128523.765625,357.8828430175781
1186,128224.7734375,357.54437255859375
1187,127950.6875,357.2054138183594
1188,127740.0859375,357.044677734375
1189,127612.5625,356.97247314453125
1190,127564.0,356.9905700683594
1191,127580.421875,357.1102600097656
1192,127647.1484375,357.2145690917969
1193,127743.65625,357.45330810546875
1194,127883.375,357.6221618652344
1195,128043.21875,358.00640869140625
1196,128274.171875,358.3346252441406
1197,128562.2578125,359.04730224609375
1198,129010.0234375,359.74847412109375
1199,129583.6640625,361.0537414550781
1200,130435.3203125,362.4398498535156
1201,131532.265625,364.6676025390625
1202,133033.4375,366.9225769042969
1203,134810.734375,369.8678283691406
1204,136822.421875,372.2735595703125
1205,138771.109375,374.1166076660156
1206,139955.484375,374.27532958984375
1207,140258.421875,372.2137451171875
1208,138535.109375,367.8079833984375
1209,135445.625,362.7207336425781
1210,131605.59375,358.2840881347656
1211,128499.0234375,356.5337219238281
1212,127217.3984375,357.4660339355469
1213,127866.1796875,359.755615234375
1214,129574.359375,362.0352478027344
1215,131122.125,362.6985168457031
1216,131704.390625,361.75531005859375
1217,130915.2109375,359.4748840332031
1218,129360.28125,357.4440002441406
1219,127845.9609375,356.3458251953125
1220,127095.6171875,356.60015869140625
1221,127291.140625,357.7419128417969
1222,128068.1171875,358.75634765625
1223,128856.65625,359.3568420410156
1224,129212.984375,358.9706115722656
1225,129006.0546875,358.1421813964844
1226,128341.6640625,356.9978332519531
1227,127574.4453125,356.27630615234375
1228,127031.671875,356.0545959472656
1229,126886.75,356.3148498535156
1230,127092.0234375,356.87640380859375
1231,127460.3359375,357.275390625
1232,127789.390625,357.61102294921875
1233,127973.8828125,357.5077819824219
1234,127951.4296875,357.33465576171875
1235,127772.4609375,356.8450012207031
1236,127471.046875,356.4540100097656
1237,127155.7734375,356.0283203125
1238,126886.8203125,355.8047790527344
1239,126716.2890625,355.6988220214844
1240,126649.3671875,355.7168273925781
1241,126666.7421875,355.8456726074219
1242,126741.015625,355.9666748046875
1243,126846.3359375,356.2155456542969
1244,126992.8671875,356.3787841796875
1245,127144.8125,356.7071228027344
1246,127339.5703125,356.9353942871094
1247,127550.546875,357.4284973144531
1248,127852.9296875,357.84619140625
1249,128208.7890625,358.65020751953125
1250,128719.4375,359.42633056640625
1251,129344.3125,360.7380065917969
1252,130205.5234375,362.01837158203125
1253,131216.375,363.8420104980469
1254,132437.0,365.4678649902344
1255,133729.796875,367.3677673339844
1256,134995.640625,368.57135009765625
1257,136006.84375,369.28369140625
1258,136391.515625,368.6636657714844
1259,136068.6875,366.7458801269531
1260,134527.515625,363.4720153808594
1261,132254.84375,359.84283447265625
1262,129544.5546875,356.75592041015625
1263,127401.7578125,355.30328369140625
1264,126340.71875,355.4637451171875
1265,126453.8984375,356.707763671875
1266,127375.546875,358.4065856933594
1267,128530.328125,359.5872497558594
1268,129443.3828125,360.0339050292969
1269,129690.09375,359.3763427734375
1270,129289.5546875,358.1556701660156
1271,128350.4375,356.6108703613281
1272,127301.578125,355.5093078613281
1273,126484.0625,354.95367431640625
1274,126110.4921875,355.04901123046875
1275,126184.9453125,355.6045227050781
1276,126554.765625,356.20263671875
1277,127013.5078125,356.779296875
1278,127376.921875,356.9498596191406
1279,127545.8125,356.9255065917969
1280,127479.0390625,356.5254211425781
1281,127242.2734375,356.11297607421875
1282,126906.53125,355.5567932128906
1283,126549.6640625,355.17413330078125
1284,126249.40625,354.8294677734375
1285,126026.1796875,354.6642150878906
1286,125895.703125,354.5862121582031
1287,125843.125,354.59381103515625
1288,125852.890625,354.6871032714844
1289,125910.25,354.78729248046875
1290,126000.6796875,354.9978332519531
1291,126128.1796875,355.1891174316406
1292,126293.125,355.5580749511719
1293,126521.34375,355.95404052734375
1294,126840.6015625,356.7585754394531
1295,127367.234375,357.72491455078125
1296,128108.1875,359.4442138671875
1297,129276.2265625,361.6546325683594
1298,130937.359375,365.4753112792969
1299,133623.140625,370.2730712890625
1300,137250.015625,376.8386535644531
1301,142009.40625,384.09246826171875
1302,147670.796875,389.592041015625
1303,151727.796875,391.6865539550781
1304,153562.84375,383.7778625488281
1305,147235.40625,370.99932861328125
1306,137766.359375,358.3729248046875
1307,128481.4296875,354.51507568359375
1308,125763.0234375,359.9361267089844
1309,129686.1796875,367.363037109375
1310,134980.6875,369.36981201171875
1311,136575.0,363.96923828125
1312,132495.6875,356.7196350097656
1313,127350.796875,354.463623046875
1314,125731.234375,357.9468078613281
1315,128188.625,361.8769836425781
1316,131091.171875,361.7225646972656
1317,130894.4453125,357.8645324707031
1318,128191.125,354.57623291015625
1319,125813.8125,354.7940368652344
1320,125965.1171875,357.2514343261719
1321,127745.1640625,358.675537109375
1322,128702.3671875,357.3899841308594
1323,127840.28125,355.09130859375
1324,126166.2890625,354.0339050292969
1325,125436.4921875,354.89495849609375
1326,126065.1484375,356.2817687988281
1327,127012.640625,356.45648193359375
1328,127178.234375,355.4440002441406
1329,126415.8203125,354.1910705566406
1330,125551.9140625,353.8722839355469
1331,125323.6171875,354.4730224609375
1332,125737.625,355.122802734375
1333,126225.9296875,355.2514953613281
1334,126289.4921875,354.654541015625
1335,125901.7265625,353.9900817871094
1336,125411.875,353.63592529296875
1337,125167.3515625,353.7760925292969
1338,125268.578125,354.1804504394531
1339,125538.25,354.4001159667969
1340,125719.921875,354.3687744140625
1341,125675.9453125,354.0194091796875
1342,125455.515625,353.67999267578125
1343,125198.40625,353.4382019042969
1344,125037.46875,353.4075012207031
1345,125017.6484375,353.5349426269531
1346,125101.65625,353.67919921875
1347,125218.4296875,353.80908203125
1348,125291.3984375,353.7838439941406
1349,125293.6640625,353.7431335449219
1350,125246.671875,353.5841369628906
1351,125152.328125,353.4465026855469
1352,125038.671875,353.28582763671875
1353,124935.046875,353.1895751953125
1354,124858.5,353.12066650390625
1355,124813.4296875,353.0945129394531
1356,124794.6953125,353.1014099121094
1357,124795.9140625,353.1113586425781
1358,124808.78125,353.1523742675781
1359,124829.828125,353.16864013671875
1360,124853.0859375,353.2375183105469
1361,124890.5078125,353.2767639160156
1362,124930.8828125,353.3893127441406
1363,124993.0234375,353.47503662109375
1364,125069.96875,353.66888427734375
1365,125187.3359375,353.86614990234375
1366,125347.6875,354.2367858886719
1367,125585.203125,354.66485595703125
1368,125914.46875,355.3922424316406
1369,126398.625,356.3118591308594
1370,127087.296875,357.7420654296875
1371,128064.9609375,359.63897705078125
1372,129473.109375,362.2877197265625
1373,131320.015625,365.6617431640625
1374,133845.0625,369.72882080078125
1375,136738.390625,374.4012145996094
1376,140315.921875,377.98004150390625
1377,142877.921875,380.4975280761719
1378,144917.265625,378.3735046386719
1379,143164.140625,372.6960754394531
1380,139022.265625,363.8784484863281
1381,132436.125,355.9210510253906
1382,126780.0859375,352.6856689453125
1383,124462.7734375,354.78179931640625
1384,125935.1484375,359.2204895019531
1385,129154.546875,362.1043701171875
1386,131158.734375,361.3122863769531
1387,130649.96875,357.46807861328125
1388,127829.609375,353.67236328125
1389,125169.734375,352.64752197265625
1390,124441.2890625,354.4084167480469
1391,125674.0390625,356.6986083984375
1392,127346.78125,357.40008544921875
1393,127801.71875,356.0056457519531
1394,126852.3125,353.8227844238281
1395,125268.203125,352.50299072265625
1396,124347.1796875,352.8013610839844
1397,124556.9609375,354.0327453613281
1398,125405.46875,354.87823486328125
1399,126039.359375,354.7362365722656
1400,125905.75,353.72442626953125
1401,125219.703125,352.708251953125
1402,124479.140625,352.2520751953125
1403,124163.25,352.50994873046875
1404,124349.6796875,353.1202697753906
1405,124763.6015625,353.50164794921875
1406,125058.171875,353.5
1407,125034.078125,353.0505065917969
1408,124743.5078125,352.5364074707031
1409,124364.4453125,352.127197265625
1410,124088.9921875,352.01806640625
1411,124009.7890625,352.1473083496094
1412,124094.8515625,352.3601989746094
1413,124254.6875,352.583740234375
1414,124398.3203125,352.6460876464844
1415,124461.96875,352.6233825683594
1416,124429.1015625,352.45281982421875
1417,124327.78125,352.27203369140625
1418,124186.3046875,352.0611877441406
1419,124048.953125,351.90582275390625
1420,123930.7578125,351.7807922363281
1421,123848.375,351.7214050292969
1422,123804.53125,351.7068176269531
1423,123793.8984375,351.7192077636719
1424,123806.75,351.7623291015625
1425,123832.734375,351.79718017578125
1426,123864.0703125,351.85687255859375
1427,123897.390625,351.8992004394531
1428,123936.2421875,351.97314453125
1429,123977.2109375,352.03045654296875
1430,124029.15625,352.1363525390625
1431,124091.40625,352.2402038574219
1432,124179.0078125,352.4281005859375
1433,124295.7890625,352.6503601074219
1434,124468.4609375,353.05902099609375
1435,124737.2421875,353.5874938964844
1436,125130.3984375,354.4736633300781
1437,125730.59375,355.6687316894531
1438,126605.890625,357.5419921875
1439,127905.4609375,360.1797180175781
1440,129836.625,363.90350341796875
1441,132476.390625,369.3749084472656
1442,136544.4375,379.1399230957031
1443,143759.15625,390.7202453613281
1444,152772.171875,397.0613098144531
1445,157583.328125,398.6813049316406
1446,159015.03125,385.3919372558594
1447,148492.6875,363.8680419921875
1448,132475.34375,351.8699951171875
1449,123851.21875,357.15673828125
1450,127574.328125,367.176513671875
1451,134888.28125,367.3541259765625
1452,134927.296875,357.12225341796875
1453,127613.6875,351.8213195800781
1454,123826.8125,357.8512268066406
1455,128072.71875,362.37200927734375
1456,131413.765625,357.0874328613281
1457,127545.140625,351.75531005859375
1458,123812.0625,354.3074035644531
1459,125640.0078125,358.1994323730469
1460,128360.8671875,355.9788513183594
1461,126833.4296875,351.91693115234375
1462,123922.6015625,352.6929626464844
1463,124464.828125,355.598388671875
1464,126559.59375,354.8557434082031
1465,125982.5703125,351.9603576660156
1466,123959.9921875,351.7293701171875
1467,123795.1796875,353.7324523925781
1468,125184.4609375,353.9245300292969
1469,125353.8828125,352.0992431640625
1470,124034.1015625,351.2356262207031
1471,123430.09375,352.2956237792969
1472,124189.75,353.0184326171875
1473,124674.7421875,352.1107177734375
1474,124063.53125,351.09967041015625
1475,123342.234375,351.3575439453125
1476,123519.9453125,352.0901184082031
1477,124051.2578125,352.0307922363281
1478,123987.7421875,351.23199462890625
1479,123444.3515625,350.8785400390625
1480,123192.046875,351.2552490234375
1481,123448.15625,351.6038818359375
1482,123712.171875,351.4176330566406
1483,123565.2265625,350.9027404785156
1484,123220.4765625,350.71087646484375
1485,123082.359375,350.9331970214844
1486,123232.890625,351.13885498046875
1487,123390.7421875,351.0581359863281
1488,123319.859375,350.7431640625
1489,123109.53125,350.5647277832031
1490,122983.0390625,350.6348571777344
1491,123032.0546875,350.7709045410156
1492,123135.0234375,350.7892761230469
1493,123139.0859375,350.6199645996094
1494,123029.4765625,350.4598388671875
1495,122913.59375,350.416015625
1496,122883.21875,350.47467041015625
1497,122927.640625,350.5353088378906
1498,122966.265625,350.48907470703125
1499,122940.5,350.3908386230469
1500,122865.921875,350.2940979003906
